l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,o_c_out_6,o_k_out_6,o_x_out_6,o_y_out_6,o_r_out_6,o_s_out_6,o_c_mid_6,o_k_mid_6,o_x_mid_6,o_y_mid_6,o_r_mid_6,o_s_mid_6,o_c_in_6,o_k_in_6,o_x_in_6,o_y_in_6,o_r_in_6,o_s_in_6,t_c_d1_6,t_c_d2_6,t_c_d3_6,t_k_d1_6,t_k_d2_6,t_k_d3_6,t_x_d1_6,t_x_d2_6,t_x_d3_6,t_y_d1_6,t_y_d2_6,t_y_d3_6,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp
256000.0,512000.0,3136.0,64.0,3.0,48.0,24.0,10.0,5.0,2.0,2.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,1.0,4.0,6.0,3.0,5.0,3.0,6.0,1.0,3.0,4.0,6.0,3.0,16.0,256.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,6.0,1.0,4.0,6.0,3.0,5.0,3.0,3.0,2.0,4.0,5.0,4.0,64.0,1.0,64.0,2.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,5.0,3.0,6.0,1.0,4.0,2.0,6.0,2.0,1.0,4.0,5.0,1.0,6.0,16.0,16.0,1.0,8.0,128.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,6.0,3.0,4.0,4.0,1.0,4.0,6.0,3.0,1.0,2.0,5.0,2.0,5.0,1.0,1.0,4.0,6.0,1.0,128.0,1.0,1.0,256.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,6.0,3.0,6.0,3.0,6.0,6.0,5.0,5.0,2.0,4.0,2.0,6.0,5.0,4.0,2.0,32.0,8.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,6.0,1.0,5.0,3.0,5.0,2.0,3.0,1.0,5.0,6.0,1.0,6.0,3.0,4.0,4.0,16.0,2.0,1.0,8.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,4.0,5.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,1.0,1.0,6.0,1.0,6.0,8.0,2.0,1.0,1024.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1621014100.0,11860782.940000001,19707000000.0,125.37582986111111,3136.0,514.0,501760.0,1.9226496382779456e+16
512.0,16000000.0,3136.0,64.0,3.0,14.0,42.0,40.0,1.0,2.0,4.0,5.0,2.0,2.0,4.0,5.0,5.0,1.0,5.0,1.0,4.0,5.0,5.0,4.0,1.0,5.0,6.0,2.0,1.0,5.0,1.0,6.0,512.0,512.0,1.0,128.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,6.0,1.0,2.0,4.0,6.0,5.0,4.0,2.0,2.0,6.0,6.0,6.0,5.0,6.0,5.0,3.0,64.0,1.0,1.0,8.0,1.0,1.0,128.0,64.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,6.0,6.0,4.0,1.0,3.0,1.0,3.0,6.0,3.0,6.0,2.0,1.0,2.0,6.0,128.0,8.0,1.0,64.0,1.0,1.0,64.0,8.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,6.0,6.0,5.0,6.0,6.0,3.0,3.0,6.0,5.0,3.0,6.0,5.0,2.0,512.0,512.0,1.0,512.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,6.0,2.0,2.0,3.0,3.0,6.0,3.0,6.0,6.0,2.0,3.0,1.0,5.0,1.0,512.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,6.0,6.0,6.0,1.0,6.0,2.0,5.0,6.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1024.0,4.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,6.0,3.0,4.0,6.0,1.0,1.0,6.0,1.0,2.0,4.0,3.0,5.0,6.0,3.0,3.0,32.0,8.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2105445078.0,11812236.120000001,19707000000.0,125.42896527777778,3136.0,514.0,786432.0,2.487001439902782e+16
2048.0,1024000.0,3136.0,64.0,3.0,44.0,16.0,12.0,4.0,1.0,5.0,6.0,2.0,2.0,4.0,1.0,6.0,2.0,4.0,3.0,3.0,5.0,2.0,2.0,1.0,3.0,3.0,6.0,6.0,2.0,3.0,1.0,8.0,64.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,6.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,2.0,3.0,2.0,4.0,4.0,1.0,32.0,1.0,8.0,4.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,5.0,2.0,5.0,5.0,1.0,2.0,6.0,1.0,4.0,6.0,2.0,3.0,2.0,32.0,1.0,8.0,2.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,4.0,5.0,2.0,3.0,5.0,1.0,3.0,5.0,512.0,2.0,1.0,16.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,3.0,4.0,1.0,3.0,6.0,2.0,2.0,4.0,6.0,5.0,4.0,4.0,4.0,2.0,3.0,512.0,64.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,6.0,5.0,2.0,3.0,2.0,4.0,1.0,1.0,6.0,4.0,64.0,8.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,2.0,4.0,6.0,5.0,4.0,1.0,6.0,6.0,5.0,6.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,911832257.0,12460647.02,19707000000.0,125.22697222222222,3136.0,514.0,786432.0,1.1362019895926924e+16
32000.0,128000.0,3136.0,64.0,3.0,6.0,16.0,22.0,4.0,4.0,3.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,6.0,4.0,3.0,6.0,6.0,5.0,256.0,32.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,5.0,5.0,4.0,5.0,1.0,4.0,1.0,2.0,5.0,4.0,6.0,3.0,2.0,6.0,3.0,16.0,32.0,1.0,64.0,128.0,1.0,64.0,128.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0,2.0,3.0,5.0,3.0,3.0,4.0,6.0,5.0,5.0,2.0,6.0,2.0,32.0,16.0,1.0,32.0,8.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,6.0,2.0,5.0,1.0,6.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,6.0,2.0,4.0,3.0,1.0,2.0,128.0,512.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,6.0,4.0,4.0,6.0,5.0,1.0,6.0,6.0,4.0,5.0,1.0,128.0,128.0,1.0,2048.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,3.0,3.0,1.0,6.0,4.0,2.0,4.0,1.0,2.0,6.0,1.0,1.0,4.0,1.0,6.0,4.0,1.0,1.0,2.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,5.0,3.0,6.0,3.0,3.0,4.0,2.0,3.0,5.0,6.0,3.0,1.0,4.0,3.0,2.0,512.0,128.0,1.0,512.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2472301344.0,14393604.540000001,19707000000.0,125.39226736111111,3136.0,514.0,1081344.0,3.5585327849246504e+16
256000.0,16000000.0,3136.0,64.0,3.0,10.0,8.0,14.0,3.0,5.0,3.0,5.0,5.0,6.0,1.0,3.0,4.0,2.0,6.0,2.0,2.0,3.0,3.0,5.0,3.0,1.0,4.0,6.0,6.0,1.0,2.0,5.0,8.0,8.0,1.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,4.0,5.0,3.0,3.0,6.0,2.0,1.0,5.0,2.0,3.0,2.0,4.0,6.0,4.0,16.0,1.0,16.0,16.0,1.0,128.0,32.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,2.0,4.0,6.0,6.0,6.0,4.0,5.0,4.0,2.0,4.0,5.0,6.0,8.0,2.0,1.0,8.0,1.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,6.0,1.0,5.0,4.0,6.0,4.0,5.0,3.0,4.0,5.0,6.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,1.0,5.0,6.0,2.0,3.0,3.0,1.0,2.0,5.0,6.0,3.0,2.0,4.0,3.0,4.0,128.0,2.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,4.0,5.0,1.0,2.0,1024.0,512.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,4.0,1.0,5.0,5.0,1.0,2.0,16.0,4.0,1.0,8.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2187613509.0,17522496.68,19706900000.0,125.12321527777777,3136.0,514.0,409600.0,3.833245044857565e+16
512.0,32000000.0,3136.0,64.0,3.0,2.0,4.0,18.0,5.0,2.0,5.0,4.0,1.0,5.0,2.0,5.0,6.0,4.0,3.0,3.0,1.0,4.0,2.0,2.0,6.0,6.0,6.0,1.0,5.0,2.0,4.0,3.0,32.0,128.0,1.0,12.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,5.0,6.0,2.0,1.0,4.0,4.0,3.0,5.0,2.0,3.0,6.0,6.0,1.0,1.0,5.0,2.0,16.0,16.0,1.0,4.0,64.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,6.0,4.0,2.0,4.0,3.0,6.0,5.0,6.0,4.0,5.0,3.0,5.0,3.0,2.0,4.0,16.0,16.0,1.0,1.0,16.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,6.0,1.0,4.0,1.0,3.0,1.0,3.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,16.0,256.0,1.0,256.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,6.0,3.0,2.0,4.0,5.0,3.0,6.0,2.0,256.0,32.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,4.0,3.0,5.0,1.0,5.0,2.0,6.0,2.0,4.0,6.0,3.0,6.0,3.0,5.0,1.0,1024.0,1.0,128.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,6.0,4.0,6.0,6.0,4.0,2.0,3.0,4.0,5.0,6.0,5.0,1.0,8.0,1.0,512.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3091227806.0,11767576.13,19707000000.0,125.4437013888889,3136.0,514.0,1081344.0,3.637625854227787e+16
1024.0,128000.0,3136.0,64.0,3.0,28.0,20.0,14.0,6.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,5.0,3.0,1.0,5.0,4.0,4.0,4.0,6.0,2.0,4.0,1.0,2.0,5.0,3.0,4.0,2.0,16.0,256.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,4.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,1.0,16.0,64.0,1.0,64.0,64.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,6.0,6.0,2.0,3.0,6.0,1.0,6.0,2.0,3.0,2.0,2.0,3.0,128.0,8.0,1.0,2.0,64.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,6.0,6.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,6.0,5.0,1.0,3.0,6.0,1.0,512.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,4.0,6.0,2.0,6.0,4.0,2.0,5.0,3.0,5.0,2.0,2.0,8.0,1.0,32.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,6.0,4.0,3.0,5.0,4.0,5.0,1.0,6.0,5.0,5.0,6.0,3.0,1.0,1.0,3.0,5.0,2048.0,1.0,1.0,64.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,4.0,2.0,5.0,1.0,3.0,1.0,4.0,1.0,1.0,5.0,3.0,1.0,2.0,6.0,1.0,1.0,512.0,1.0,128.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4126505851.0,11862590.98,19707000000.0,125.33559375,3136.0,514.0,802816.0,4.895105108698982e+16
128000.0,64000.0,3136.0,64.0,3.0,8.0,18.0,22.0,5.0,6.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,6.0,5.0,3.0,6.0,5.0,5.0,5.0,2.0,1.0,5.0,3.0,5.0,3.0,6.0,1.0,32.0,4.0,1.0,32.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,5.0,1.0,4.0,5.0,1.0,2.0,3.0,3.0,6.0,2.0,4.0,3.0,3.0,6.0,8.0,16.0,1.0,4.0,4.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,4.0,4.0,2.0,6.0,3.0,3.0,2.0,1.0,5.0,5.0,2.0,3.0,6.0,1.0,1.0,8.0,128.0,1.0,128.0,64.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,3.0,5.0,5.0,1.0,1.0,5.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,4.0,4.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,4.0,6.0,4.0,2.0,4.0,5.0,2.0,6.0,6.0,1.0,2.0,4.0,6.0,4.0,1.0,2.0,128.0,2.0,1.0,16.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,6.0,1.0,3.0,2.0,5.0,2.0,5.0,1.0,3.0,6.0,5.0,3.0,1.0,2.0,1.0,32.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,5.0,1.0,6.0,1.0,3.0,3.0,6.0,5.0,1.0,3.0,3.0,1.0,2.0,5.0,256.0,64.0,1.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,788615326.0,12695703.459999999,19707000000.0,125.18059722222222,3136.0,514.0,786432.0,1.0012026322907228e+16
32000.0,256000.0,3136.0,64.0,3.0,14.0,48.0,28.0,2.0,3.0,5.0,5.0,5.0,3.0,5.0,6.0,3.0,4.0,1.0,6.0,2.0,5.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,32.0,128.0,1.0,16.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,6.0,3.0,2.0,6.0,6.0,6.0,6.0,1.0,6.0,2.0,5.0,2.0,1.0,1.0,8.0,1.0,64.0,2.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,3.0,3.0,1.0,1.0,3.0,3.0,5.0,2.0,1.0,4.0,5.0,5.0,2.0,2.0,3.0,128.0,2.0,1.0,2.0,128.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,6.0,5.0,4.0,6.0,1.0,6.0,6.0,2.0,5.0,2.0,3.0,3.0,3.0,6.0,3.0,512.0,32.0,1.0,256.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,6.0,5.0,1.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,2.0,2.0,4.0,16.0,64.0,1.0,1.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,1.0,4.0,2.0,5.0,6.0,3.0,2.0,2.0,5.0,6.0,2.0,4.0,2.0,2.0,3.0,512.0,1024.0,1.0,256.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,6.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,16.0,8.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7138003766.0,12310597.48,19707000000.0,125.44729861111111,3136.0,514.0,851968.0,8.787309117395011e+16
32000.0,1024000.0,3136.0,64.0,3.0,32.0,20.0,24.0,3.0,5.0,4.0,6.0,1.0,6.0,5.0,6.0,5.0,2.0,1.0,6.0,1.0,1.0,4.0,5.0,1.0,3.0,6.0,1.0,6.0,6.0,4.0,5.0,64.0,1.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,3.0,2.0,3.0,1.0,4.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,1.0,32.0,16.0,1.0,128.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,6.0,1.0,4.0,4.0,6.0,6.0,4.0,3.0,3.0,4.0,5.0,5.0,6.0,1.0,1.0,16.0,1.0,64.0,32.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,6.0,1.0,5.0,3.0,2.0,2.0,1.0,6.0,3.0,4.0,1.0,3.0,6.0,3.0,4.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,5.0,5.0,3.0,2.0,4.0,1.0,2.0,32.0,8.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,1.0,5.0,1.0,4.0,2048.0,512.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,6.0,4.0,1.0,5.0,3.0,5.0,1.0,1.0,2.0,6.0,2.0,6.0,5.0,2.0,6.0,8.0,256.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3470573876.0,15053207.939999998,19707100000.0,125.38131597222223,3136.0,514.0,1638400.0,5.224327022655977e+16
256.0,64000.0,3136.0,64.0,3.0,32.0,12.0,18.0,5.0,3.0,1.0,3.0,3.0,2.0,2.0,6.0,2.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,5.0,3.0,1.0,1.0,2.0,5.0,2.0,5.0,32.0,128.0,1.0,768.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,6.0,6.0,5.0,5.0,3.0,6.0,1.0,4.0,2.0,1.0,5.0,3.0,3.0,3.0,64.0,64.0,1.0,4.0,2.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,64.0,16.0,1.0,16.0,64.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,6.0,1.0,5.0,2.0,6.0,5.0,4.0,3.0,5.0,8.0,512.0,1.0,32.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,3.0,6.0,4.0,2.0,4.0,3.0,4.0,3.0,6.0,1.0,5.0,3.0,2.0,2.0,1.0,64.0,8.0,1.0,1.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,5.0,2.0,5.0,4.0,5.0,6.0,2.0,1.0,2.0,5.0,2.0,6.0,2.0,2.0,1.0,1024.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,6.0,5.0,5.0,2.0,3.0,2.0,6.0,2.0,5.0,3.0,6.0,3.0,5.0,4.0,5.0,3.0,64.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1427399820.0,11901011.309999999,19707100000.0,125.92850347222222,3136.0,514.0,1441792.0,1.6987501401711962e+16
2048.0,32000000.0,3136.0,64.0,3.0,4.0,20.0,38.0,6.0,6.0,1.0,1.0,4.0,6.0,4.0,2.0,1.0,2.0,5.0,1.0,4.0,2.0,5.0,6.0,3.0,6.0,6.0,3.0,1.0,3.0,3.0,5.0,512.0,256.0,1.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,5.0,2.0,6.0,3.0,2.0,1.0,5.0,1.0,6.0,6.0,3.0,5.0,5.0,4.0,3.0,16.0,8.0,1.0,4.0,2.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,1.0,2.0,2.0,5.0,1.0,3.0,6.0,5.0,2.0,4.0,5.0,2.0,1.0,1.0,3.0,8.0,2.0,1.0,4.0,2.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,3.0,6.0,1.0,6.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,16.0,512.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,6.0,5.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,5.0,5.0,4.0,3.0,32.0,8.0,1.0,4.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,4.0,4.0,1.0,4.0,3.0,6.0,4.0,2.0,6.0,5.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,6.0,1.0,2.0,5.0,6.0,1.0,4.0,1.0,2.0,3.0,6.0,5.0,3.0,64.0,8.0,1.0,256.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,376157244.0,13147911.600000001,19707000000.0,125.23514583333333,3136.0,514.0,622592.0,4945682191811631.0
