l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp
1024.0,1024000.0,3136.0,64.0,3.0,4.0,48.0,4.0,2.0,6.0,4.0,2.0,4.0,6.0,4.0,4.0,4.0,6.0,2.0,6.0,1.0,4.0,3.0,3.0,5.0,5.0,2.0,3.0,6.0,3.0,1.0,4.0,1024.0,512.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,6.0,4.0,5.0,5.0,2.0,6.0,6.0,2.0,5.0,6.0,5.0,5.0,3.0,6.0,2.0,1.0,2.0,64.0,1.0,3072.0,96.0,1.0,1.0,1.0,1.0,4.0,80.0,1.0,1703902361.0,39386720.0,19706800000.0,126.21811111111111,3136.0,10.0,894976.0,6.711112520004592e+16
128.0,16000000.0,3136.0,64.0,3.0,8.0,36.0,20.0,1.0,2.0,6.0,6.0,6.0,5.0,3.0,4.0,4.0,6.0,3.0,5.0,6.0,5.0,4.0,6.0,1.0,4.0,3.0,1.0,5.0,2.0,5.0,3.0,1.0,2048.0,1.0,8.0,512.0,1.0,1.0,1.0,1.0,8.0,4.0,1.0,6.0,2.0,5.0,5.0,2.0,3.0,5.0,6.0,6.0,5.0,6.0,4.0,4.0,2.0,5.0,2.0,6.0,3.0,32.0,4.0,1.0,128.0,64.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,26489063258.0,54671763.0,19707000000.0,126.98055555555557,3136.0,10.0,2138112.0,1.448203788533384e+18
256.0,16000.0,3136.0,64.0,3.0,28.0,28.0,32.0,6.0,5.0,4.0,3.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,6.0,5.0,5.0,1.0,1.0,4.0,5.0,4.0,128.0,128.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,2.0,5.0,3.0,1.0,3.0,5.0,5.0,4.0,1.0,2.0,2.0,1.0,4.0,6.0,6.0,5.0,4096.0,4096.0,1.0,6.0,96.0,1.0,1.0,1.0,1.0,32.0,160.0,1.0,2740510415.0,42859110.0,19707000000.0,127.76622222222223,3136.0,10.0,2127872.0,1.1745583733263066e+17
16000.0,128000.0,3136.0,64.0,3.0,38.0,14.0,30.0,6.0,2.0,6.0,5.0,5.0,2.0,4.0,2.0,6.0,4.0,1.0,2.0,4.0,1.0,3.0,2.0,6.0,1.0,2.0,3.0,6.0,6.0,1.0,3.0,64.0,64.0,1.0,128.0,4.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0,1.0,3.0,2.0,3.0,6.0,4.0,5.0,5.0,5.0,3.0,2.0,5.0,1.0,1024.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,320.0,80.0,1.0,5713441850.0,34665835.0,19707100000.0,131.06433333333334,3136.0,10.0,3751936.0,1.9806123245419475e+17
1024.0,4096000.0,3136.0,64.0,3.0,24.0,8.0,12.0,5.0,1.0,2.0,1.0,5.0,3.0,3.0,4.0,1.0,6.0,3.0,1.0,4.0,1.0,6.0,4.0,3.0,3.0,4.0,6.0,5.0,6.0,2.0,3.0,4096.0,128.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,64.0,128.0,1.0,3.0,5.0,3.0,3.0,5.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,5.0,2.0,1.0,4.0,8.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,4963981491.0,33137981.8,19707300000.0,132.20577777777777,3136.0,10.0,5373952.0,1.6449632830429488e+17
2048.0,256000.0,3136.0,64.0,3.0,42.0,30.0,26.0,6.0,3.0,6.0,1.0,4.0,6.0,1.0,6.0,6.0,5.0,5.0,1.0,1.0,6.0,5.0,1.0,6.0,1.0,2.0,3.0,1.0,6.0,3.0,3.0,512.0,1.0,1.0,16.0,512.0,1.0,1.0,1.0,1.0,64.0,64.0,1.0,4.0,1.0,3.0,4.0,6.0,6.0,4.0,5.0,6.0,1.0,6.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,16.0,4096.0,1.0,1024.0,1024.0,1.0,1.0,1.0,1.0,16.0,80.0,1.0,21207535542.0,33174876.0,19707700000.0,145.04955555555557,3136.0,10.0,9207808.0,7.035573618714428e+17
256.0,4096000.0,3136.0,64.0,3.0,22.0,38.0,10.0,5.0,6.0,1.0,3.0,6.0,5.0,3.0,5.0,3.0,6.0,1.0,5.0,6.0,5.0,4.0,2.0,5.0,3.0,4.0,1.0,4.0,2.0,4.0,3.0,512.0,512.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,4.0,5.0,4.0,2.0,6.0,3.0,3.0,3.0,5.0,2.0,1.0,2.0,5.0,4.0,2.0,8.0,32.0,1.0,8.0,3072.0,1.0,1.0,1.0,1.0,160.0,4.0,1.0,425616849.0,45574380.0,19706900000.0,126.06755555555556,3136.0,10.0,1189888.0,1.939722401072862e+16
256.0,32000.0,3136.0,64.0,3.0,48.0,6.0,18.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,4.0,1.0,6.0,6.0,3.0,6.0,3.0,5.0,1.0,1.0,6.0,6.0,512.0,32.0,1.0,16.0,256.0,1.0,1.0,1.0,1.0,32.0,32.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,6.0,5.0,5.0,5.0,2.0,6.0,5.0,3.0,1.0,2.0,5.0,1024.0,256.0,1.0,1536.0,256.0,1.0,1.0,1.0,1.0,40.0,2.0,1.0,5838591759.0,34609557.0,19707100000.0,130.58255555555556,3136.0,10.0,3350528.0,2.0207107428284077e+17
2048.0,128000.0,3136.0,64.0,3.0,2.0,18.0,12.0,6.0,2.0,2.0,1.0,4.0,6.0,1.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,2.0,5.0,5.0,5.0,1.0,5.0,2.0,2.0,5.0,3.0,128.0,256.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,1.0,128.0,1.0,5.0,5.0,3.0,3.0,3.0,2.0,6.0,3.0,5.0,4.0,1.0,2.0,3.0,3.0,4.0,6.0,5.0,2.0,256.0,16.0,1.0,4.0,3072.0,1.0,1.0,1.0,1.0,160.0,32.0,1.0,697765034.0,32556049.8,19709300000.0,172.10633333333334,3136.0,10.0,24150016.0,2.2716473195602692e+16
64000.0,128000.0,3136.0,64.0,3.0,32.0,36.0,38.0,6.0,2.0,2.0,5.0,3.0,6.0,3.0,4.0,2.0,1.0,2.0,5.0,1.0,4.0,1.0,6.0,1.0,5.0,1.0,2.0,6.0,5.0,2.0,3.0,2.0,4096.0,1.0,256.0,512.0,1.0,1.0,1.0,1.0,4.0,16.0,1.0,1.0,2.0,6.0,6.0,1.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,5.0,2.0,6.0,16.0,64.0,1.0,1536.0,3072.0,1.0,1.0,1.0,1.0,10.0,5.0,1.0,6176239038.0,41841752.6,19707200000.0,131.97033333333334,3136.0,10.0,4341760.0,2.5842466582645802e+17
2048000.0,2048000.0,3136.0,64.0,3.0,24.0,40.0,4.0,4.0,3.0,4.0,6.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,6.0,2.0,1.0,1.0,5.0,3.0,1.0,6.0,2.0,2048.0,1024.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,32.0,32.0,1.0,4.0,4.0,5.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,6.0,6.0,3.0,3.0,5.0,5.0,1.0,4.0,1.0,1024.0,192.0,1.0,1.0,1.0,1.0,10.0,16.0,1.0,1040618886.0,54021233.3,19706800000.0,125.80755555555557,3136.0,10.0,633216.0,5.6215515616992104e+16
128000.0,16000.0,3136.0,64.0,3.0,22.0,30.0,40.0,4.0,5.0,4.0,2.0,1.0,1.0,1.0,6.0,1.0,5.0,3.0,4.0,3.0,6.0,2.0,1.0,3.0,3.0,5.0,5.0,2.0,4.0,2.0,6.0,16.0,128.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,8.0,2.0,1.0,5.0,5.0,6.0,6.0,5.0,2.0,4.0,5.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,5.0,6.0,2048.0,2048.0,1.0,12.0,256.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1546734747.0,35858173.0,19707000000.0,129.09566666666666,3136.0,10.0,2793472.0,5.546308214303723e+16
2048000.0,64000.0,3136.0,64.0,3.0,10.0,42.0,22.0,6.0,1.0,4.0,6.0,4.0,3.0,5.0,3.0,2.0,5.0,6.0,2.0,3.0,6.0,2.0,5.0,4.0,4.0,3.0,4.0,1.0,6.0,2.0,6.0,512.0,32.0,1.0,512.0,1024.0,1.0,1.0,1.0,1.0,1.0,128.0,1.0,2.0,3.0,2.0,6.0,4.0,2.0,3.0,1.0,3.0,6.0,4.0,3.0,6.0,3.0,3.0,1.0,1.0,1.0,16.0,8.0,1.0,128.0,96.0,1.0,1.0,1.0,1.0,40.0,2.0,1.0,8380666867.0,36993735.9,19707100000.0,129.562,3136.0,10.0,3801088.0,3.100321767436784e+17
1024000.0,16000000.0,3136.0,64.0,3.0,26.0,6.0,40.0,4.0,6.0,1.0,1.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,1.0,3.0,2.0,4.0,4.0,4.0,6.0,3.0,2.0,64.0,256.0,1.0,1024.0,512.0,1.0,1.0,1.0,1.0,64.0,128.0,1.0,4.0,5.0,2.0,5.0,2.0,2.0,4.0,6.0,3.0,4.0,1.0,6.0,2.0,3.0,4.0,3.0,2.0,1.0,16.0,8.0,1.0,512.0,1024.0,1.0,1.0,1.0,1.0,32.0,5.0,1.0,12214470426.0,40582586.5,19706800000.0,125.17977777777779,3136.0,10.0,851968.0,4.9569480261483686e+17
128.0,2048000.0,3136.0,64.0,3.0,2.0,24.0,20.0,1.0,5.0,5.0,5.0,4.0,6.0,4.0,5.0,6.0,5.0,1.0,2.0,1.0,5.0,5.0,6.0,1.0,5.0,3.0,2.0,1.0,1.0,5.0,5.0,64.0,2.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,32.0,128.0,1.0,3.0,5.0,2.0,5.0,6.0,1.0,5.0,2.0,4.0,6.0,3.0,5.0,1.0,5.0,6.0,5.0,5.0,6.0,128.0,4096.0,1.0,12.0,768.0,1.0,1.0,1.0,1.0,16.0,320.0,1.0,1484862166.0,33998860.0,19707700000.0,141.74266666666665,3136.0,10.0,9404416.0,5.048362090113076e+16
2048000.0,64000.0,3136.0,64.0,3.0,42.0,28.0,26.0,2.0,1.0,4.0,3.0,1.0,3.0,4.0,6.0,3.0,4.0,4.0,2.0,2.0,6.0,1.0,5.0,4.0,3.0,6.0,1.0,5.0,3.0,3.0,3.0,128.0,256.0,1.0,16.0,1024.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,6.0,2.0,3.0,5.0,5.0,1.0,6.0,6.0,4.0,3.0,1.0,1.0,2.0,3.0,6.0,16.0,256.0,1.0,3.0,1536.0,1.0,1.0,1.0,1.0,320.0,10.0,1.0,8364496104.0,32913442.3,19706900000.0,128.20811111111112,3136.0,10.0,1933312.0,2.753043598875788e+17
2048.0,32000.0,3136.0,64.0,3.0,44.0,46.0,6.0,3.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,6.0,4.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,1.0,5.0,32.0,4.0,1.0,256.0,128.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,5.0,5.0,1.0,1.0,5.0,3.0,3.0,5.0,5.0,3.0,2.0,6.0,3.0,6.0,5.0,3.0,5.0,5.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,1.0,10918428689.0,78267526.0,19706700000.0,123.716,3136.0,10.0,20992.0,8.545584012954534e+17
128000.0,2048000.0,3136.0,64.0,3.0,18.0,2.0,12.0,1.0,3.0,5.0,3.0,3.0,2.0,1.0,5.0,3.0,3.0,6.0,1.0,1.0,3.0,6.0,2.0,2.0,5.0,5.0,4.0,6.0,5.0,6.0,1.0,128.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,6.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,6.0,6.0,4.0,5.0,8.0,256.0,1.0,1.0,768.0,1.0,1.0,1.0,1.0,80.0,16.0,1.0,3618768490.0,38089580.0,19706800000.0,124.77833333333332,3136.0,10.0,557056.0,1.378373719013342e+17
512.0,16000.0,3136.0,64.0,3.0,26.0,22.0,34.0,5.0,6.0,2.0,4.0,4.0,6.0,3.0,6.0,3.0,6.0,2.0,2.0,3.0,5.0,1.0,4.0,2.0,1.0,6.0,5.0,5.0,1.0,3.0,1.0,1.0,16.0,1.0,16.0,1024.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,3.0,5.0,2.0,3.0,4.0,5.0,3.0,2.0,4.0,4.0,4.0,6.0,3.0,2.0,3.0,1.0,6.0,4.0,2.0,16.0,1.0,3.0,384.0,1.0,1.0,1.0,1.0,4.0,20.0,1.0,718979111.0,40314027.0,19706700000.0,123.83877777777778,3136.0,10.0,66048.0,2.8984943293289996e+16
128.0,8192000.0,3136.0,64.0,3.0,46.0,20.0,34.0,2.0,3.0,5.0,6.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,6.0,2.0,1.0,2.0,6.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,128.0,128.0,1.0,256.0,16.0,1.0,1.0,1.0,1.0,64.0,2.0,1.0,5.0,2.0,4.0,1.0,5.0,3.0,2.0,6.0,6.0,2.0,1.0,5.0,6.0,6.0,4.0,1.0,6.0,1.0,1.0,64.0,1.0,1536.0,64.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,556994784.0,33981739.0,19706800000.0,124.36022222222222,3136.0,10.0,222208.0,1.8927651374249376e+16
8192.0,32000000.0,3136.0,64.0,3.0,32.0,20.0,12.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,4.0,5.0,2.0,1.0,2.0,1.0,6.0,4.0,128.0,4096.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,128.0,1.0,1.0,1.0,3.0,5.0,6.0,5.0,4.0,2.0,4.0,1.0,4.0,6.0,4.0,6.0,6.0,4.0,4.0,5.0,1.0,512.0,512.0,1.0,48.0,768.0,1.0,1.0,1.0,1.0,20.0,16.0,1.0,521476809.0,36914601.8,19706900000.0,127.31077777777779,3136.0,10.0,1318912.0,1.9250108752169656e+16
64000.0,128000.0,3136.0,64.0,3.0,30.0,30.0,48.0,4.0,6.0,2.0,6.0,1.0,5.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,6.0,6.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,2048.0,8.0,1.0,128.0,1024.0,1.0,1.0,1.0,1.0,4.0,128.0,1.0,1.0,3.0,2.0,6.0,3.0,6.0,2.0,1.0,3.0,1.0,5.0,1.0,4.0,6.0,3.0,6.0,4.0,4.0,2048.0,128.0,1.0,3.0,256.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,891365054.0,34625415.9,19707300000.0,133.68366666666665,3136.0,10.0,4980736.0,3.0863885713475956e+16
64000.0,2048000.0,3136.0,64.0,3.0,16.0,16.0,18.0,2.0,3.0,3.0,5.0,2.0,1.0,4.0,6.0,6.0,3.0,2.0,5.0,5.0,2.0,6.0,2.0,1.0,6.0,5.0,3.0,6.0,4.0,2.0,4.0,128.0,256.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,2.0,32.0,1.0,3.0,1.0,4.0,1.0,6.0,6.0,4.0,1.0,4.0,2.0,5.0,2.0,3.0,3.0,6.0,4.0,4.0,3.0,1024.0,256.0,1.0,1536.0,96.0,1.0,1.0,1.0,1.0,10.0,64.0,1.0,318915659.0,33049754.0,19707200000.0,132.99066666666667,3136.0,10.0,4784128.0,1.0540084076697886e+16
128.0,64000.0,3136.0,64.0,3.0,34.0,46.0,44.0,2.0,3.0,3.0,5.0,2.0,1.0,3.0,4.0,3.0,2.0,4.0,6.0,4.0,6.0,2.0,6.0,4.0,3.0,6.0,2.0,2.0,6.0,1.0,4.0,2.0,8.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,8.0,4.0,1.0,5.0,2.0,6.0,5.0,6.0,3.0,6.0,5.0,1.0,2.0,4.0,6.0,1.0,3.0,4.0,2.0,1.0,4.0,512.0,2048.0,1.0,1536.0,128.0,1.0,1.0,1.0,1.0,10.0,320.0,1.0,3900716409.0,37302450.0,19707600000.0,140.13888888888889,3136.0,10.0,8585216.0,1.4550627881090205e+17
256.0,32000000.0,3136.0,64.0,3.0,16.0,34.0,16.0,6.0,5.0,4.0,2.0,6.0,4.0,5.0,6.0,3.0,4.0,5.0,6.0,5.0,5.0,1.0,2.0,2.0,4.0,6.0,5.0,1.0,5.0,2.0,4.0,512.0,16.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,128.0,1.0,3.0,1.0,5.0,4.0,2.0,5.0,5.0,2.0,3.0,4.0,2.0,2.0,1.0,5.0,3.0,6.0,2.0,6.0,512.0,8.0,1.0,384.0,128.0,1.0,1.0,1.0,1.0,10.0,2.0,1.0,1424339446.0,44524281.0,19707000000.0,128.58544444444445,3136.0,10.0,2024960.0,6.341768973308833e+16
128000.0,64000.0,3136.0,64.0,3.0,4.0,22.0,12.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,6.0,3.0,4.0,5.0,4.0,1.0,5.0,1.0,5.0,2.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,4.0,128.0,1.0,2.0,4.0,2.0,1.0,6.0,6.0,4.0,6.0,2.0,4.0,6.0,2.0,5.0,6.0,6.0,1.0,1.0,5.0,1024.0,512.0,1.0,2.0,128.0,1.0,1.0,1.0,1.0,20.0,5.0,1.0,10403928825.0,51615970.0,19706800000.0,124.47722222222222,3136.0,10.0,308224.0,5.3700887811333523e+17
32000.0,128000.0,3136.0,64.0,3.0,42.0,10.0,42.0,4.0,2.0,3.0,5.0,5.0,6.0,6.0,4.0,5.0,6.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,3.0,3.0,5.0,5.0,64.0,128.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,8.0,4.0,1.0,4.0,1.0,4.0,6.0,4.0,5.0,6.0,6.0,6.0,5.0,1.0,5.0,2.0,1.0,2.0,6.0,1.0,3.0,256.0,128.0,1.0,192.0,12.0,1.0,1.0,1.0,1.0,160.0,2.0,1.0,22295104189.0,35290149.0,19706800000.0,124.25611111111111,3136.0,10.0,241664.0,7.867975488003342e+17
128000.0,512000.0,3136.0,64.0,3.0,22.0,32.0,42.0,3.0,5.0,5.0,2.0,6.0,6.0,2.0,4.0,5.0,3.0,4.0,3.0,6.0,2.0,4.0,2.0,2.0,3.0,1.0,5.0,6.0,1.0,3.0,4.0,64.0,4096.0,1.0,1024.0,64.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,6.0,3.0,5.0,4.0,5.0,1.0,4.0,4.0,2.0,2.0,1.0,6.0,1.0,5.0,1.0,4.0,4.0,6.0,4096.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,32.0,160.0,1.0,20581991205.0,32790525.8,19707600000.0,139.16944444444445,3136.0,10.0,8429568.0,6.748943136229256e+17
32000.0,4096000.0,3136.0,64.0,3.0,46.0,42.0,16.0,3.0,5.0,5.0,6.0,1.0,1.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,1.0,5.0,5.0,6.0,5.0,3.0,2.0,6.0,5.0,3.0,4.0,8.0,1.0,16.0,2048.0,1.0,1.0,1.0,1.0,4.0,128.0,1.0,2.0,1.0,4.0,2.0,1.0,6.0,6.0,4.0,5.0,5.0,2.0,6.0,5.0,6.0,1.0,3.0,1.0,6.0,256.0,512.0,1.0,16.0,3072.0,1.0,1.0,1.0,1.0,10.0,80.0,1.0,265824298.0,34933362.0,19707300000.0,134.96588888888888,3136.0,10.0,5439488.0,9286136430429876.0
16000.0,1024000.0,3136.0,64.0,3.0,12.0,14.0,8.0,1.0,6.0,2.0,2.0,3.0,4.0,6.0,5.0,2.0,4.0,3.0,4.0,5.0,6.0,1.0,2.0,3.0,4.0,1.0,4.0,2.0,4.0,6.0,4.0,1.0,1024.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,32.0,128.0,1.0,6.0,1.0,5.0,2.0,3.0,4.0,2.0,1.0,3.0,6.0,1.0,6.0,6.0,4.0,4.0,3.0,6.0,5.0,128.0,1.0,1.0,64.0,6.0,1.0,1.0,1.0,1.0,160.0,8.0,1.0,2465742466.0,33440988.0,19706800000.0,124.68666666666667,3136.0,10.0,557056.0,8.245686421659642e+16
2048000.0,512000.0,3136.0,64.0,3.0,18.0,32.0,22.0,5.0,6.0,3.0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,6.0,2.0,4.0,3.0,4.0,1.0,2.0,5.0,1.0,5.0,1.0,6.0,2.0,2.0,2048.0,2.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,32.0,1.0,1.0,5.0,6.0,2.0,6.0,4.0,2.0,1.0,1.0,2.0,6.0,6.0,5.0,3.0,3.0,3.0,1.0,5.0,4.0,256.0,32.0,1.0,96.0,32.0,1.0,1.0,1.0,1.0,5.0,320.0,1.0,3842313464.0,33717446.0,19706800000.0,126.24066666666667,3136.0,10.0,913408.0,1.2955299673749294e+17
64000.0,32000000.0,3136.0,64.0,3.0,20.0,16.0,4.0,2.0,4.0,3.0,6.0,2.0,1.0,5.0,1.0,4.0,5.0,6.0,6.0,2.0,6.0,3.0,3.0,3.0,2.0,5.0,1.0,5.0,5.0,3.0,6.0,512.0,2048.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,5.0,2.0,4.0,6.0,2.0,5.0,3.0,5.0,3.0,6.0,4.0,1.0,6.0,6.0,3.0,5.0,2.0,2.0,1024.0,256.0,1.0,1024.0,128.0,1.0,1.0,1.0,1.0,64.0,5.0,1.0,637677403.0,32557742.8,19707100000.0,134.43511111111113,3136.0,10.0,3407872.0,2.0761336876245948e+16
32000.0,512000.0,3136.0,64.0,3.0,6.0,26.0,34.0,4.0,6.0,5.0,1.0,3.0,6.0,4.0,4.0,5.0,3.0,3.0,4.0,2.0,6.0,5.0,3.0,2.0,1.0,4.0,1.0,2.0,6.0,5.0,6.0,4096.0,64.0,1.0,256.0,2.0,1.0,1.0,1.0,1.0,4.0,128.0,1.0,5.0,4.0,3.0,2.0,5.0,4.0,6.0,2.0,3.0,2.0,4.0,6.0,5.0,6.0,3.0,4.0,3.0,4.0,32.0,1.0,1.0,192.0,768.0,1.0,1.0,1.0,1.0,320.0,4.0,1.0,5207822932.0,35164481.8,19707100000.0,129.68255555555555,3136.0,10.0,3211264.0,1.831303947099366e+17
64000.0,512000.0,3136.0,64.0,3.0,36.0,28.0,38.0,3.0,3.0,1.0,4.0,6.0,2.0,4.0,3.0,3.0,4.0,1.0,2.0,6.0,3.0,4.0,5.0,2.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,512.0,128.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,16.0,32.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,6.0,2.0,6.0,6.0,5.0,4.0,1.0,4.0,1.0,3.0,5.0,6.0,1.0,4.0,1.0,1024.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,2651848778.0,54561567.0,19706800000.0,123.87544444444444,3136.0,10.0,102400.0,1.4468902477471514e+17
1024.0,4096000.0,3136.0,64.0,3.0,20.0,6.0,36.0,2.0,4.0,3.0,3.0,1.0,5.0,5.0,3.0,4.0,1.0,6.0,6.0,4.0,1.0,3.0,4.0,3.0,4.0,5.0,1.0,4.0,6.0,4.0,1.0,4.0,256.0,1.0,32.0,256.0,1.0,1.0,1.0,1.0,8.0,128.0,1.0,6.0,3.0,5.0,2.0,2.0,2.0,6.0,3.0,3.0,2.0,5.0,3.0,4.0,6.0,5.0,5.0,3.0,6.0,1.0,1.0,1.0,1536.0,1.0,1.0,1.0,1.0,1.0,32.0,16.0,1.0,4640359045.0,118739872.6,19706800000.0,124.27966666666667,3136.0,10.0,262144.0,5.509956418215576e+17
32000.0,32000000.0,3136.0,64.0,3.0,42.0,40.0,14.0,6.0,2.0,5.0,1.0,4.0,1.0,5.0,3.0,3.0,2.0,6.0,2.0,5.0,5.0,2.0,4.0,6.0,3.0,5.0,2.0,5.0,1.0,2.0,2.0,32.0,64.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,2.0,3.0,6.0,4.0,3.0,1.0,2.0,2.0,4.0,3.0,4.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,16.0,8.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,5.0,160.0,1.0,4988291856.0,34894466.0,19706800000.0,123.95011111111111,3136.0,10.0,87040.0,1.740637805672689e+17
512.0,128000.0,3136.0,64.0,3.0,48.0,42.0,4.0,3.0,5.0,2.0,3.0,5.0,6.0,5.0,1.0,6.0,2.0,2.0,6.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,6.0,2.0,2.0,4.0,5.0,128.0,16.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,16.0,64.0,1.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,6.0,2.0,3.0,4.0,1.0,5.0,4.0,8.0,128.0,1.0,192.0,768.0,1.0,1.0,1.0,1.0,5.0,10.0,1.0,2551103672.0,33523049.0,19706800000.0,124.15722222222222,3136.0,10.0,214528.0,8.552077340053594e+16
